bld_key,unit_seq,ho_nm,flr_no,ho_nm_source_cd
101018351,1,본가구,1,implicit
101018355,1,본가구,1,implicit
101018356,1,본가구,1,implicit
101018357,1,본가구,1,implicit
101018358,1,,,field
101018358,2,,,field
101018358,3,,,field
101018358,4,,,field
101018359,1,,,field
101018359,2,,,field
101018359,3,,,field
101018359,4,,,field
101018360,1,,,field
101018360,2,,,field
101018360,3,,,field
101018360,4,,,field
101018361,1,,,field
101018361,2,,,field
101018361,3,,,field
101018361,4,,,field
101018365,1,,,field
101018365,2,,,field
101018365,3,,,field
101018365,4,,,field
101018366,1,본가구,1,implicit
101018367,1,본가구,1,implicit
101018368,1,,,field
101018368,2,,,field
101018368,3,,,field
101018368,4,,,field
101018369,1,,,field
101018369,2,,,field
101018369,3,,,field
101018369,4,,,field
101018370,1,,,field
101018370,2,,,field
101018370,3,,,field
101018370,4,,,field
101018371,1,본가구,1,implicit
1010113914,1,101,1,expos
1010113914,2,201,2,expos
1010113914,3,지하01,1,expos
101018372,1,,,field
101018372,2,,,field
101018372,3,,,field
101018372,4,,,field
101018373,1,,,field
101018373,2,,,field
101018373,3,,,field
101018373,4,,,field
101018373,5,,,field
101018374,1,,,field
101018374,2,,,field
101018374,3,,,field
101018374,4,,,field
101018375,1,,,field
101018375,2,,,field
101018375,3,,,field
101018376,1,본가구,1,implicit
101018377,1,,,field
101018377,2,,,field
101018377,3,,,field
101018377,4,,,field
101018377,5,,,field
101018378,1,,,field
101018378,2,,,field
101018378,3,,,field
101018379,1,,,field
101018379,2,,,field
101018380,1,,,field
101018380,2,,,field
101018380,3,,,field
101018381,1,,,field
101018381,2,,,field
101018381,3,,,field
101018381,4,,,field
1010113915,1,101,1,expos
1010113915,2,201,2,expos
1010113915,3,지하01,1,expos
101018382,1,,,field
101018382,2,,,field
101018382,3,,,field
101018382,4,,,field
101018383,1,,,field
101018383,2,,,field
101018383,3,,,field
101018383,4,,,field
101018384,1,본가구,1,implicit
101018385,1,,,field
101018385,2,,,field
101018385,3,,,field
101018386,1,본가구,1,implicit
101018387,1,,,field
101018387,2,,,field
101018387,3,,,field
101018387,4,,,field
101018388,1,,,field
101018388,2,,,field
101018388,3,,,field
101018388,4,,,field
101018388,5,,,field
101018389,1,,,field
101018389,2,,,field
101018389,3,,,field
101018390,1,,,field
101018390,2,,,field
101018390,3,,,field
101018390,4,,,field
101018391,1,,,field
101018391,2,,,field
101018391,3,,,field
101018393,1,,,field
101018393,2,,,field
101018393,3,,,field
101018393,4,,,field
101018394,1,,,field
101018394,2,,,field
101018394,3,,,field
101018394,4,,,field
101018394,5,,,field
101018394,6,,,field
101018395,1,본가구,1,implicit
101018396,1,,,field
101018396,2,,,field
101018396,3,,,field
101018396,4,,,field
101018396,5,,,field
101018397,1,,,field
101018397,2,,,field
101018397,3,,,field
101018397,4,,,field
101018397,5,,,field
101018398,1,,,field
101018398,2,,,field
101018398,3,,,field
101018398,4,,,field
101018398,5,,,field
101018399,1,본가구,1,implicit
101018400,1,,,field
101018400,2,,,field
101018400,3,,,field
101018400,4,,,field
101018401,1,본가구,1,implicit
101018402,1,,,field
101018402,2,,,field
101018402,3,,,field
101018402,4,,,field
101018402,5,,,field
101018403,1,,,field
101018403,2,,,field
101018403,3,,,field
101018403,4,,,field
101018404,1,본가구,1,implicit
101018405,1,,,field
101018405,2,,,field
101018405,3,,,field
101018405,4,,,field
101018406,1,,,field
101018406,2,,,field
101018406,3,,,field
101018406,4,,,field
101018407,1,,,field
101018407,2,,,field
101018407,3,,,field
101018407,4,,,field
101018408,1,,,field
101018408,2,,,field
101018408,3,,,field
101018408,4,,,field
101018409,1,,,field
101018409,2,,,field
101018409,3,,,field
101018409,4,,,field
101018409,5,,,field
101018410,1,,,field
101018410,2,,,field
101018410,3,,,field
101018410,4,,,field
101018411,1,,,field
101018411,2,,,field
101018411,3,,,field
101018411,4,,,field
101018411,5,,,field
101018412,1,,,field
101018412,2,,,field
101018412,3,,,field
101018412,4,,,field
101018413,1,,,field
101018413,2,,,field
101018413,3,,,field
101018413,4,,,field
101018414,1,,,field
101018414,2,,,field
101018414,3,,,field
101018414,4,,,field
101018414,5,,,field
101018415,1,본가구,1,implicit
101018416,1,본가구,1,implicit
101018417,1,,,field
101018417,2,,,field
101018417,3,,,field
101018417,4,,,field
101018417,5,,,field
101018418,1,,,field
101018418,2,,,field
101018418,3,,,field
101018418,4,,,field
101018418,5,,,field
101018419,1,,,field
101018419,2,,,field
101018419,3,,,field
101018419,4,,,field
101018419,5,,,field
1010113917,1,101,1,expos
1010113917,2,201,2,expos
1010113917,3,지하01,1,expos
1010113917,4,지하02,1,expos
101018420,1,,,field
101018420,2,,,field
101018420,3,,,field
101018420,4,,,field
101018421,1,,,field
101018421,2,,,field
101018421,3,,,field
101018421,4,,,field
101018422,1,본가구,1,implicit
101018423,1,본가구,1,implicit
101018424,1,,,field
101018424,2,,,field
101018424,3,,,field
101018424,4,,,field
101018425,1,본가구,1,implicit
101018426,1,본가구,1,implicit
101018427,1,,,field
101018427,2,,,field
101018427,3,,,field
101018427,4,,,field
101018429,1,,,field
101018429,2,,,field
101018429,3,,,field
101018429,4,,,field
101018429,5,,,field
101018430,1,본가구,1,implicit
101018433,1,본가구,1,implicit
101018435,1,본가구,1,implicit
101018436,1,본가구,1,implicit
101018437,1,,,field
1010113918,1,1-01,1,expos
1010113918,2,1-02,1,expos
1010113918,3,2-01,2,expos
1010113918,4,2-02,2,expos
1010113918,5,3-01,3,expos
1010113918,6,B-01,1,expos
1010113918,7,B-02,1,expos
101018438,1,본가구,1,implicit
101018440,1,본가구,1,implicit
101018441,1,,,field
101018441,2,,,field
101018441,3,,,field
101018441,4,,,field
101018648,1,,,field
101018648,2,,,field
101018648,3,,,field
101018648,4,,,field
101018649,1,본가구,1,implicit
101018650,1,본가구,1,implicit
101018653,1,,,field
101018653,2,,,field
101018653,3,,,field
101018653,4,,,field
101018654,1,본가구,1,implicit
101018655,1,,,field
101018655,2,,,field
101018655,3,,,field
101018655,4,,,field
101018656,1,,,field
101018656,2,,,field
101018656,3,,,field
101018656,4,,,field
101018657,1,,,field
101018657,2,,,field
101018658,1,본가구,1,implicit
101018659,1,본가구,1,implicit
101018660,1,본가구,1,implicit
101018661,1,본가구,1,implicit
101018662,1,본가구,1,implicit
101018663,1,본가구,1,implicit
101018664,1,본가구,1,implicit
101018666,1,본가구,1,implicit
101018667,1,본가구,1,implicit
101018669,1,본가구,1,implicit
101018670,1,본가구,1,implicit
101018671,1,본가구,1,implicit
101018672,1,본가구,1,implicit
101018673,1,,,field
101018673,2,,,field
101018674,1,본가구,1,implicit
101018676,1,본가구,1,implicit
101018677,1,본가구,1,implicit
101018678,1,본가구,1,implicit
101018681,1,본가구,1,implicit
101018683,1,본가구,1,implicit
101018684,1,본가구,1,implicit
101018685,1,본가구,1,implicit
101018687,1,본가구,1,implicit
101018688,1,본가구,1,implicit
101018689,1,본가구,1,implicit
101018690,1,본가구,1,implicit
101018692,1,본가구,1,implicit
101018693,1,본가구,1,implicit
101018694,1,본가구,1,implicit
1010113961,1,1,1,expos
1010113961,2,10,2,expos
1010113961,3,2,1,expos
1010113961,4,2층9호,2,expos
1010113961,5,3,1,expos
1010113961,6,4,1,expos
1010113961,7,5,1,expos
1010113961,8,6,2,expos
1010113961,9,7,2,expos
1010113961,10,8,2,expos
1010113962,1,1,1,expos
1010113962,2,2,1,expos
1010113962,3,3,1,expos
1010113962,4,4,2,expos
1010113962,5,5,2,expos
1010113962,6,6,2,expos
101018698,1,본가구,1,implicit
101018699,1,본가구,1,implicit
101018700,1,본가구,1,implicit
101018702,1,,,field
101018702,2,,,field
101018702,3,,,field
101018702,4,,,field
101018703,1,본가구,1,implicit
101018705,1,,,field
101018705,2,,,field
101018705,3,,,field
101018705,4,,,field
101018706,1,,,field
101018706,2,,,field
101018706,3,,,field
101018706,4,,,field
101018707,1,,,field
101018707,2,,,field
101018707,3,,,field
101018707,4,,,field
101018708,1,,,field
101018708,2,,,field
101018708,3,,,field
101018708,4,,,field
101018709,1,,,field
101018709,2,,,field
101018709,3,,,field
101018709,4,,,field
101018710,1,,,field
101018710,2,,,field
101018710,3,,,field
101018710,4,,,field
101018710,5,,,field
101018711,1,,,field
101018711,2,,,field
101018711,3,,,field
101018711,4,,,field
101018712,1,,,field
101018712,2,,,field
101018712,3,,,field
101018712,4,,,field
101018713,1,,,field
101018713,2,,,field
101018713,3,,,field
101018714,1,본가구,1,implicit
101018715,1,,,field
101018715,2,,,field
101018715,3,,,field
101018716,1,,,field
101018716,2,,,field
101018716,3,,,field
101018717,1,,,field
101018717,2,,,field
101018717,3,,,field
101018717,4,,,field
101018718,1,,,field
101018718,2,,,field
101018718,3,,,field
101018718,4,,,field
101018718,5,,,field
101018719,1,,,field
101018719,2,,,field
101018719,3,,,field
101018720,1,,,field
101018720,2,,,field
101018720,3,,,field
101018720,4,,,field
101018721,1,,,field
101018721,2,,,field
101018721,3,,,field
101018721,4,,,field
101018722,1,,,field
101018722,2,,,field
101018722,3,,,field
101018722,4,,,field
101018723,1,본가구,1,implicit
101018724,1,,,field
101018724,2,,,field
101018724,3,,,field
101018724,4,,,field
101018725,1,,,field
101018725,2,,,field
101018725,3,,,field
101018725,4,,,field
101018726,1,본가구,1,implicit
101018729,1,본가구,1,implicit
101018730,1,본가구,1,implicit
101018731,1,본가구,1,implicit
101018732,1,본가구,1,implicit
101018733,1,,,field
101018733,2,,,field
101018733,3,,,field
101018733,4,,,field
101018734,1,,,field
101018734,2,,,field
101018734,3,,,field
101018734,4,,,field
101018735,1,,,field
101018735,2,,,field
101018735,3,,,field
101018735,4,,,field
101018737,1,,,field
101018737,2,,,field
101018737,3,,,field
101018737,4,,,field
101018740,1,,,field
101018740,2,,,field
101018740,3,,,field
101018740,4,,,field
101018741,1,,,field
101018741,2,,,field
101018741,3,,,field
101018741,4,,,field
101018742,1,,,field
101018742,2,,,field
101018742,3,,,field
101018742,4,,,field
101018743,1,,,field
101018743,2,,,field
101018743,3,,,field
101018743,4,,,field
101018744,1,본가구,1,implicit
101018745,1,,,field
101018745,2,,,field
101018745,3,,,field
101018745,4,,,field
101018746,1,,,field
101018746,2,,,field
101018746,3,,,field
101018746,4,,,field
10101100231412,1,본가구,1,implicit
101018748,1,본가구,1,implicit
101018749,1,본가구,1,implicit
101018750,1,,,field
101018750,2,,,field
101018750,3,,,field
101018750,4,,,field
10101100219858,1,본가구,1,implicit
101018752,1,,,field
101018752,2,,,field
101018752,3,,,field
101018752,4,,,field
101018752,5,,,field
101018753,1,본가구,1,implicit
101018754,1,,,field
101018754,2,,,field
101018754,3,,,field
101018754,4,,,field
101018757,1,본가구,1,implicit
1010113963,1,,,field
101018768,1,본가구,1,implicit
101018769,1,본가구,1,implicit
101018770,1,본가구,1,implicit
101018773,1,본가구,1,implicit
1010113964,1,,,field
1010113964,2,,,field
1010113964,3,,,field
1010113964,4,,,field
1010113964,5,,,field
1010113964,6,,,field
1010113964,7,,,field
1010113964,8,,,field
1010113964,9,,,field
1010113964,10,,,field
1010113964,11,,,field
1010113964,12,,,field
1010113964,13,,,field
1010113964,14,,,field
1010113964,15,,,field
1010113964,16,,,field
1010113964,17,,,field
1010113964,18,,,field
1010113964,19,,,field
1010113964,20,,,field
1010113964,21,,,field
1010113964,22,,,field
101018785,1,본가구,1,implicit
10101100212682,1,본가구,1,implicit
101018791,1,본가구,1,implicit
101018793,1,본가구,1,implicit
1010113965,1,201호,2,expos
1010113965,2,202호,2,expos
1010113965,3,301호,3,expos
1010113965,4,302호,3,expos
1010113965,5,401호,4,expos
1010113965,6,402호,4,expos
1010113965,7,501호,5,expos
101018798,1,,,field
101018798,2,,,field
101018798,3,,,field
101018801,1,,,field
101018801,2,,,field
101018801,3,,,field
101018801,4,,,field
101018801,5,,,field
101018801,6,,,field
101018801,7,,,field
101018801,8,,,field
101018802,1,본가구,1,implicit
101018803,1,,,field
101018803,2,,,field
101018803,3,,,field
101018810,1,본가구,1,implicit
10101100233465,1,,,field
10101100233465,2,,,field
10101100233465,3,,,field
10101100233465,4,,,field
10101100233465,5,,,field
101018817,1,,,field
101018817,2,,,field
101018817,3,,,field
101018817,4,,,field
101018817,5,,,field
101018818,1,본가구,1,implicit
101018819,1,,,field
101018819,2,,,field
101018819,3,,,field
101018819,4,,,field
101018827,1,본가구,1,implicit
101018828,1,본가구,1,implicit
101018829,1,본가구,1,implicit
101018830,1,본가구,1,implicit
101018838,1,본가구,1,implicit
101018839,1,본가구,1,implicit
101018840,1,,,field
101018840,2,,,field
101018840,3,,,field
101018841,1,본가구,1,implicit
101018843,1,본가구,1,implicit
101018844,1,본가구,1,implicit
101018845,1,본가구,1,implicit
101018812,1,본가구,1,implicit
101018846,1,,,field
101018846,2,,,field
101018846,3,,,field
101018847,1,,,field
101018847,2,,,field
101018847,3,,,field
101018848,1,,,field
101018848,2,,,field
101018848,3,,,field
101018849,1,,,field
101018849,2,,,field
101018849,3,,,field
101018850,1,,,field
101018850,2,,,field
101018850,3,,,field
101018857,1,,,field
101018857,2,,,field
101018857,3,,,field
101018857,4,,,field
101018857,5,,,field
101018935,1,,,field
101018935,2,,,field
101018935,3,,,field
101018935,4,,,field
101018957,1,본가구,1,implicit
101018961,1,본가구,1,implicit
101018965,1,,,field
101018965,2,,,field
101018965,3,,,field
101018965,4,,,field
101018965,5,,,field
101018965,6,,,field
101018965,7,,,field
101018965,8,,,field
101018965,9,,,field
101018965,10,,,field
101018968,1,,,field
101018968,2,,,field
101018968,3,,,field
101018968,4,,,field
101018968,5,,,field
101018968,6,,,field
101018969,1,,,field
101018969,2,,,field
101018969,3,,,field
101018970,1,,,field
101018970,2,,,field
101018971,1,본가구,1,implicit
101018973,1,본가구,1,implicit
101018974,1,,,field
101018974,2,,,field
101018974,3,,,field
101018974,4,,,field
101018977,1,본가구,1,implicit
101018984,1,본가구,1,implicit
101018989,1,본가구,1,implicit
101018990,1,본가구,1,implicit
101018991,1,본가구,1,implicit
101018992,1,본가구,1,implicit
101018998,1,본가구,1,implicit
101019014,1,본가구,1,implicit
101019018,1,본가구,1,implicit
10101100208482,1,,,field
10101100208482,2,,,field
10101100208482,3,,,field
10101100208482,4,,,field
10101100208482,5,,,field
10101100208482,6,,,field
10101100208482,7,,,field
10101100208482,8,,,field
10101100208482,9,,,field
10101100208482,10,,,field
10101100208482,11,,,field
101019021,1,본가구,1,implicit
101019022,1,본가구,1,implicit
101019025,1,,,field
101019025,2,,,field
101019026,1,,,field
101019026,2,,,field
101019026,3,,,field
101019026,4,,,field
101019027,1,본가구,1,implicit
101019028,1,본가구,1,implicit
101019029,1,본가구,1,implicit
101019031,1,본가구,1,implicit
101019032,1,본가구,1,implicit
101019034,1,,,field
101019034,2,,,field
101019034,3,,,field
101019034,4,,,field
101019034,5,,,field
101019036,1,본가구,1,implicit
101019037,1,본가구,1,implicit
101019038,1,본가구,1,implicit
101019039,1,,,field
101019039,2,,,field
101019039,3,,,field
101019040,1,,,field
101019040,2,,,field
101019040,3,,,field
101019040,4,,,field
101019040,5,,,field
101019041,1,본가구,1,implicit
101019042,1,,,field
101019042,2,,,field
101019043,1,본가구,1,implicit
101019045,1,본가구,1,implicit
101019046,1,본가구,1,implicit
10101100229032,1,본가구,1,implicit
10101100229013,1,본가구,1,implicit
101019052,1,본가구,1,implicit
10101100229014,1,본가구,1,implicit
101019054,1,본가구,1,implicit
101019055,1,본가구,1,implicit
101019056,1,본가구,1,implicit
101019057,1,본가구,1,implicit
101019058,1,본가구,1,implicit
101019059,1,본가구,1,implicit
101019060,1,본가구,1,implicit
101019061,1,본가구,1,implicit
101019062,1,본가구,1,implicit
101019063,1,본가구,1,implicit
10101100231895,1,본가구,1,implicit
101019065,1,본가구,1,implicit
101019066,1,본가구,1,implicit
101019067,1,본가구,1,implicit
10101100214782,1,201,2,expos
10101100214782,2,202,2,expos
10101100214782,3,203,2,expos
10101100214782,4,301,3,expos
10101100214782,5,302,3,expos
10101100214782,6,303,3,expos
10101100214782,7,401,4,expos
10101100214782,8,402,4,expos
10101100214782,9,501,5,expos
1010113974,1,101,1,expos
1010113974,2,201,2,expos
1010113974,3,202,2,expos
1010113974,4,301,3,expos
1010113974,5,302,3,expos
1010113974,6,401,4,expos
1010113974,7,402,4,expos
10101100195010,1,101,1,expos
10101100195010,2,102,1,expos
10101100195010,3,201,2,expos
10101100195010,4,202,2,expos
10101100195010,5,301,3,expos
10101100195010,6,302,3,expos
10101100195010,7,401,4,expos
10101100195010,8,402,4,expos
10101100208501,1,201,2,expos
10101100208501,2,202,2,expos
10101100208501,3,301,3,expos
10101100208501,4,302,3,expos
10101100208501,5,401,4,expos
10101100208501,6,402,4,expos
10101100208501,7,501,5,expos
10101100208501,8,502,5,expos
101019074,1,,,field
101019074,2,,,field
101019074,3,,,field
101019074,4,,,field
101019074,5,,,field
101019074,6,,,field
101019074,7,,,field
101019074,8,,,field
101019075,1,,,field
101019075,2,,,field
101019075,3,,,field
101019075,4,,,field
1010113975,1,101,1,expos
1010113975,2,102,1,expos
1010113975,3,103,1,expos
1010113975,4,104,1,expos
1010113975,5,201,2,expos
1010113975,6,202,2,expos
1010113975,7,203,2,expos
1010113975,8,204,2,expos
1010113975,9,301,3,expos
1010113975,10,302,3,expos
1010113975,11,303,3,expos
1010113975,12,304,3,expos
1010113975,13,401,4,expos
1010113975,14,402,4,expos
1010113975,15,403,4,expos
1010113975,16,404,4,expos
1010113976,1,1층1,1,expos
1010113976,2,1층2,1,expos
1010113976,3,2층1,2,expos
1010113976,4,2층2,2,expos
1010113976,5,지층1,1,expos
1010113976,6,지층2,1,expos
1010113977,1,1층,1,expos
1010113977,2,2층,2,expos
1010113977,3,지층,1,expos
1010113978,1,1층,1,expos
1010113978,2,2층,2,expos
1010113978,3,지층,1,expos
101019076,1,,,field
101019076,2,,,field
101019076,3,,,field
101019076,4,,,field
101019076,5,,,field
101019077,1,,,field
101019077,2,,,field
101019077,3,,,field
101019077,4,,,field
101019078,1,본가구,1,implicit
1010113979,1,101,1,expos
1010113979,2,102,1,expos
1010113979,3,103,1,expos
1010113979,4,104,1,expos
1010113979,5,201,2,expos
1010113979,6,202,2,expos
1010113979,7,203,2,expos
1010113979,8,204,2,expos
1010113979,9,301,3,expos
1010113979,10,302,3,expos
1010113979,11,303,3,expos
1010113979,12,304,3,expos
10101100232384,1,,,field
10101100232384,2,,,field
10101100232384,3,,,field
10101100232384,4,,,field
10101100232384,5,,,field
10101100232384,6,,,field
10101100232384,7,,,field
10101100232384,8,,,field
10101100232384,9,,,field
10101100232384,10,,,field
10101100232384,11,,,field
10101100232397,1,201,2,expos
10101100232397,2,202,2,expos
10101100232397,3,203,2,expos
10101100232397,4,301,3,expos
10101100232397,5,302,3,expos
10101100232397,6,303,3,expos
10101100232397,7,401,4,expos
10101100232397,8,402,4,expos
10101100232397,9,501,5,expos
10101100232397,10,502,5,expos
101019090,1,본가구,1,implicit
101019092,1,본가구,1,implicit
10101100182204,1,201,2,expos
10101100182204,2,202,2,expos
10101100182204,3,301,3,expos
10101100182204,4,302,3,expos
10101100182204,5,401,4,expos
10101100182204,6,402,4,expos
10101100182204,7,501,5,expos
101019096,1,,,field
101019096,2,,,field
101019096,3,,,field
101019096,4,,,field
101019096,5,,,field
101019097,1,본가구,1,implicit
101019099,1,본가구,1,implicit
101019100,1,본가구,1,implicit
101019101,1,본가구,1,implicit
101019102,1,본가구,1,implicit
1010113980,1,101,1,expos
1010113980,2,102,1,expos
1010113980,3,103,1,expos
1010113980,4,104,1,expos
1010113980,5,201,2,expos
1010113980,6,202,2,expos
1010113980,7,203,2,expos
1010113980,8,204,2,expos
1010113980,9,301,3,expos
1010113980,10,302,3,expos
1010113980,11,303,3,expos
1010113980,12,304,3,expos
1010113981,1,101,1,expos
1010113981,2,102,1,expos
1010113981,3,103,1,expos
1010113981,4,104,1,expos
1010113981,5,105,1,expos
1010113981,6,201,2,expos
1010113981,7,202,2,expos
1010113981,8,203,2,expos
1010113981,9,204,2,expos
1010113981,10,205,2,expos
1010113981,11,301,3,expos
1010113981,12,302,3,expos
1010113981,13,303,3,expos
1010113981,14,304,3,expos
1010113981,15,305,3,expos
101019104,1,본가구,1,implicit
101019105,1,본가구,1,implicit
1010113982,1,101,1,expos
1010113982,2,102,1,expos
1010113982,3,201,1,expos
1010113982,4,202,2,expos
1010113982,5,301,3,expos
1010113982,6,302,3,expos
1010113982,7,401,4,expos
1010113982,8,B01,1,expos
10101100223233,1,201,2,expos
10101100223233,2,202,2,expos
10101100223233,3,203,2,expos
10101100223233,4,301,3,expos
10101100223233,5,302,3,expos
10101100223233,6,303,3,expos
10101100223233,7,401,4,expos
10101100223233,8,402,4,expos
10101100223233,9,403,4,expos
10101100223233,10,501,5,expos
10101100223233,11,502,5,expos
10101100223233,12,503,5,expos
101019107,1,,,field
101019107,2,,,field
101019107,3,,,field
101019108,1,,,field
101019108,2,,,field
101019108,3,,,field
101019108,4,,,field
101019108,5,,,field
101019109,1,,,field
101019109,2,,,field
101019109,3,,,field
101019109,4,,,field
101019110,1,,,field
101019110,2,,,field
101019110,3,,,field
101019111,1,,,field
101019111,2,,,field
101019111,3,,,field
101019112,1,,,field
101019112,2,,,field
101019112,3,,,field
101019113,1,,,field
101019113,2,,,field
101019113,3,,,field
1010113983,1,101,1,expos
1010113983,2,102,2,expos
1010113983,3,201,2,expos
1010113983,4,202,2,expos
1010113983,5,301,3,expos
1010113983,6,302,3,expos
1010113983,7,401,4,expos
1010113983,8,402,4,expos
1010113983,9,지01,1,expos
101019116,1,,,field
101019116,2,,,field
101019116,3,,,field
101019117,1,본가구,1,implicit
101019119,1,,,field
101019119,2,,,field
101019119,3,,,field
101019119,4,,,field
101019120,1,,,field
101019120,2,,,field
101019120,3,,,field
101019120,4,,,field
101019120,5,,,field
101019120,6,,,field
101019121,1,,,field
101019121,2,,,field
101019121,3,,,field
101019121,4,,,field
101019122,1,,,field
101019122,2,,,field
101019122,3,,,field
101019123,1,,,field
101019123,2,,,field
101019123,3,,,field
101019124,1,,,field
101019124,2,,,field
101019124,3,,,field
101019124,4,,,field
101019125,1,,,field
101019125,2,,,field
101019125,3,,,field
101019125,4,,,field
101019125,5,,,field
101019126,1,본가구,1,implicit
101019132,1,본가구,1,implicit
101019138,1,본가구,1,implicit
101019139,1,본가구,1,implicit
101019140,1,,,field
101019140,2,,,field
101019140,3,,,field
101019140,4,,,field
101019145,1,,,field
101019145,2,,,field
101019145,3,,,field
101019146,1,본가구,1,implicit
101019147,1,,,field
101019147,2,,,field
101019147,3,,,field
101019147,4,,,field
101019148,1,,,field
101019148,2,,,field
101019148,3,,,field
101019149,1,본가구,1,implicit
101019150,1,,,field
101019150,2,,,field
101019150,3,,,field
101019150,4,,,field
101019150,5,,,field
101019150,6,,,field
101019150,7,,,field
101019151,1,,,field
101019151,2,,,field
101019151,3,,,field
101019151,4,,,field
101019151,5,,,field
101019152,1,,,field
101019152,2,,,field
101019152,3,,,field
101019152,4,,,field
101019152,5,,,field
101019152,6,,,field
101019153,1,,,field
101019153,2,,,field
101019153,3,,,field
101019153,4,,,field
101019153,5,,,field
101019153,6,,,field
101019153,7,,,field
101019154,1,,,field
101019154,2,,,field
101019154,3,,,field
101019154,4,,,field
101019154,5,,,field
101019154,6,,,field
101019155,1,,,field
101019155,2,,,field
101019155,3,,,field
101019155,4,,,field
101019155,5,,,field
101019155,6,,,field
101019155,7,,,field
101019155,8,,,field
101019155,9,,,field
101019155,10,,,field
101019155,11,,,field
101019155,12,,,field
101019156,1,,,field
101019156,2,,,field
101019156,3,,,field
101019156,4,,,field
101019156,5,,,field
101019156,6,,,field
101019156,7,,,field
101019157,1,본가구,1,implicit
101019158,1,본가구,1,implicit
101019159,1,본가구,1,implicit
101019160,1,,,field
101019160,2,,,field
101019160,3,,,field
101019161,1,,,field
101019161,2,,,field
101019161,3,,,field
101019162,1,본가구,1,implicit
101019163,1,본가구,1,implicit
101019164,1,,,field
101019164,2,,,field
101019164,3,,,field
101019164,4,,,field
101019164,5,,,field
101019165,1,본가구,1,implicit
101019166,1,,,field
101019166,2,,,field
101019166,3,,,field
101019166,4,,,field
101019166,5,,,field
1010113985,1,101,1,expos
1010113985,2,201,2,expos
1010113985,3,B01,1,expos
101019167,1,,,field
101019167,2,,,field
101019167,3,,,field
101019167,4,,,field
101019168,1,,,field
101019168,2,,,field
101019168,3,,,field
101019168,4,,,field
101019169,1,,,field
101019169,2,,,field
101019169,3,,,field
101019170,1,,,field
101019170,2,,,field
101019170,3,,,field
101019171,1,본가구,1,implicit
101019172,1,본가구,1,implicit
101019173,1,,,field
101019173,2,,,field
101019173,3,,,field
101019173,4,,,field
101019173,5,,,field
101019174,1,본가구,1,implicit
101019175,1,,,field
101019175,2,,,field
101019175,3,,,field
101019175,4,,,field
101019175,5,,,field
101019176,1,본가구,1,implicit
101019177,1,,,field
101019177,2,,,field
101019177,3,,,field
101019177,4,,,field
101019178,1,,,field
101019178,2,,,field
101019178,3,,,field
101019178,4,,,field
101019178,5,,,field
10101100234644,1,본가구,1,implicit
101019181,1,,,field
101019181,2,,,field
101019181,3,,,field
101019181,4,,,field
101019182,1,본가구,1,implicit
101019183,1,,,field
101019183,2,,,field
101019183,3,,,field
101019184,1,,,field
101019184,2,,,field
101019184,3,,,field
101019185,1,,,field
101019185,2,,,field
101019185,3,,,field
101019186,1,,,field
101019186,2,,,field
101019186,3,,,field
101019186,4,,,field
101019189,1,본가구,1,implicit
101019190,1,,,field
101019190,2,,,field
101019190,3,,,field
101019190,4,,,field
101019191,1,본가구,1,implicit
101019192,1,본가구,1,implicit
101019193,1,,,field
101019193,2,,,field
101019193,3,,,field
101019194,1,,,field
101019194,2,,,field
101019194,3,,,field
101019195,1,,,field
101019195,2,,,field
101019195,3,,,field
101019196,1,,,field
101019196,2,,,field
101019196,3,,,field
101019197,1,,,field
101019197,2,,,field
101019197,3,,,field
101019197,4,,,field
101019198,1,,,field
101019198,2,,,field
101019198,3,,,field
101019198,4,,,field
101019198,5,,,field
101019199,1,,,field
101019199,2,,,field
101019199,3,,,field
101019199,4,,,field
101019201,1,,,field
101019201,2,,,field
101019201,3,,,field
101019201,4,,,field
101019201,5,,,field
101019201,6,,,field
101019201,7,,,field
101019202,1,,,field
101019202,2,,,field
101019202,3,,,field
101019203,1,,,field
101019203,2,,,field
101019203,3,,,field
101019203,4,,,field
101019204,1,,,field
101019204,2,,,field
101019204,3,,,field
101019204,4,,,field
101019205,1,,,field
101019205,2,,,field
101019205,3,,,field
101019205,4,,,field
101019206,1,,,field
101019206,2,,,field
101019206,3,,,field
101019206,4,,,field
101019207,1,본가구,1,implicit
101019208,1,,,field
101019208,2,,,field
101019208,3,,,field
101019209,1,,,field
101019209,2,,,field
101019209,3,,,field
101019210,1,,,field
101019210,2,,,field
101019210,3,,,field
101019210,4,,,field
101019211,1,본가구,1,implicit
101019212,1,,,field
101019212,2,,,field
101019212,3,,,field
101019213,1,,,field
101019213,2,,,field
101019213,3,,,field
1010113986,1,101,1,expos
1010113986,2,102,1,expos
1010113986,3,201,2,expos
1010113986,4,202,2,expos
1010113986,5,301,3,expos
1010113986,6,302,3,expos
1010113986,7,401,4,expos
1010113986,8,402,4,expos
1010113986,9,B01,1,expos
1010113986,10,B02,1,expos
101019215,1,,,field
101019215,2,,,field
101019215,3,,,field
101019220,1,,,field
101019220,2,,,field
101019220,3,,,field
101019220,4,,,field
101019221,1,본가구,1,implicit
101019222,1,,,field
101019222,2,,,field
101019222,3,,,field
101019223,1,,,field
101019223,2,,,field
101019223,3,,,field
101019224,1,,,field
101019224,2,,,field
101019224,3,,,field
101019225,1,,,field
101019225,2,,,field
101019225,3,,,field
